"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1645804800";"25.02.2022 18:00";"130,59";"130,59";"130,59";"130,59"
"1645808400";"25.02.2022 19:00";"134,18";"134,18";"134,18";"134,18"
"1645812000";"25.02.2022 20:00";"133,17";"133,17";"62,03";"133,17"
"1645815600";"25.02.2022 21:00";"110";"110";"37,14";"110"
"1645819200";"25.02.2022 22:00";"55,03";"55,03";"50,09";"55,03"
"1645822800";"25.02.2022 23:00";"121,59";"121,59";"50,03";"121,59"
"1645826400";"26.02.2022 00:00";"65,07";"65,07";"16";"65,07"
"1645830000";"26.02.2022 01:00";"23,56";"23,56";"14,08";"23,56"
"1645833600";"26.02.2022 02:00";"18,09";"18,09";"14,16";"18,09"
"1645837200";"26.02.2022 03:00";"77,91";"77,91";"14,38";"77,91"
"1645840800";"26.02.2022 04:00";"133,3";"133,3";"14,51";"133,3"
"1645844400";"26.02.2022 05:00";"136,39";"136,39";"16,93";"136,39"
"1645848000";"26.02.2022 06:00";"136,57";"136,57";"17,94";"136,57"
"1645851600";"26.02.2022 07:00";"141,47";"141,47";"19,92";"141,47"
"1645855200";"26.02.2022 08:00";"141,66";"141,66";"19,97";"141,66"
"1645858800";"26.02.2022 09:00";"143,92";"143,92";"60,05";"143,92"
"1645862400";"26.02.2022 10:00";"145,95";"145,95";"78,03";"145,95"
"1645866000";"26.02.2022 11:00";"143,7";"143,7";"109,91";"143,7"
"1645869600";"26.02.2022 12:00";"142,01";"142,01";"109,97";"142,01"
"1645873200";"26.02.2022 13:00";"139,72";"139,72";"109,99";"139,72"
"1645876800";"26.02.2022 14:00";"130,09";"130,09";"119,91";"130,09"
"1645880400";"26.02.2022 15:00";"124,48";"124,48";"124,48";"124,48"
"1645884000";"26.02.2022 16:00";"138,08";"138,08";"138,08";"138,08"
"1645887600";"26.02.2022 17:00";"141,1";"141,1";"141,1";"141,1"
"1645891200";"26.02.2022 18:00";"167,19";"167,19";"145,69";"167,19"
"1645894800";"26.02.2022 19:00";"192,39";"192,39";"144,82";"192,39"
"1645898400";"26.02.2022 20:00";"170,06";"170,06";"109,97";"170,06"
"1645902000";"26.02.2022 21:00";"154,74";"154,74";"62,6";"154,74"
"1645905600";"26.02.2022 22:00";"126,65";"126,65";"65,56";"126,65"
"1645909200";"26.02.2022 23:00";"123,42";"123,42";"39,9";"123,42"
"1645912800";"27.02.2022 00:00";"101,63";"101,63";"17,24";"101,63"
"1645916400";"27.02.2022 01:00";"105,09";"105,09";"14,1";"105,09"
"1645920000";"27.02.2022 02:00";"100,08";"100,08";"13,99";"100,08"
"1645923600";"27.02.2022 03:00";"100,09";"100,09";"13,96";"100,09"
"1645927200";"27.02.2022 04:00";"100,07";"100,07";"14,04";"100,07"
"1645930800";"27.02.2022 05:00";"101,78";"101,78";"14,2";"101,78"
"1645934400";"27.02.2022 06:00";"109,13";"109,13";"14,2";"109,13"
"1645938000";"27.02.2022 07:00";"109,13";"109,13";"14,68";"109,13"
"1645941600";"27.02.2022 08:00";"111,78";"111,78";"19,99";"111,78"
"1645945200";"27.02.2022 09:00";"109,14";"109,14";"39,28";"109,14"
"1645948800";"27.02.2022 10:00";"115,05";"115,05";"50,04";"115,05"
"1645952400";"27.02.2022 11:00";"115,24";"115,24";"56,5";"115,24"
"1645956000";"27.02.2022 12:00";"115,08";"115,08";"49,26";"115,08"
"1645959600";"27.02.2022 13:00";"113,73";"113,73";"19,99";"113,73"
"1645963200";"27.02.2022 14:00";"111,27";"111,27";"15,05";"111,27"
"1645966800";"27.02.2022 15:00";"109";"109";"14,02";"109"
"1645970400";"27.02.2022 16:00";"112,38";"112,38";"13,74";"112,38"
"1645974000";"27.02.2022 17:00";"133,67";"133,67";"18,66";"133,67"
"1645977600";"27.02.2022 18:00";"150,61";"150,61";"21";"150,61"
"1645981200";"27.02.2022 19:00";"162,78";"162,78";"47,49";"162,78"
"1645984800";"27.02.2022 20:00";"160,39";"160,39";"39,79";"160,39"
"1645988400";"27.02.2022 21:00";"144,45";"144,45";"42,59";"144,45"
"1645992000";"27.02.2022 22:00";"133,62";"133,62";"59,97";"133,62"
"1645995600";"27.02.2022 23:00";"120,35";"120,35";"44,66";"120,35"
"1645999200";"28.02.2022 00:00";"108,28";"108,28";"14,96";"108,28"
"1646002800";"28.02.2022 01:00";"98,55";"98,55";"13,77";"98,55"
"1646006400";"28.02.2022 02:00";"98,57";"98,57";"13,85";"98,57"
"1646010000";"28.02.2022 03:00";"98,55";"98,55";"14";"98,55"
"1646013600";"28.02.2022 04:00";"98,59";"98,59";"14,29";"98,59"
"1646017200";"28.02.2022 05:00";"98,57";"98,57";"24,99";"98,57"
"1646020800";"28.02.2022 06:00";"129,24";"129,24";"91,57";"129,24"
"1646024400";"28.02.2022 07:00";"255,8";"255,8";"143,89";"255,8"
"1646028000";"28.02.2022 08:00";"322,9";"322,9";"150,43";"322,9"
"1646031600";"28.02.2022 09:00";"308,9";"308,9";"175,37";"308,9"
"1646035200";"28.02.2022 10:00";"245,35";"245,35";"155,52";"245,35"
"1646038800";"28.02.2022 11:00";"150,02";"150,02";"150,02";"150,02"
"1646042400";"28.02.2022 12:00";"142,06";"142,06";"142,06";"142,06"
"1646046000";"28.02.2022 13:00";"137,09";"137,09";"137,09";"137,09"
"1646049600";"28.02.2022 14:00";"134,71";"134,71";"134,71";"134,71"
"1646053200";"28.02.2022 15:00";"137,78";"137,78";"137,74";"137,78"
"1646056800";"28.02.2022 16:00";"147,83";"147,83";"100";"147,83"
"1646060400";"28.02.2022 17:00";"157,22";"157,22";"109,96";"157,22"
"1646064000";"28.02.2022 18:00";"204,23";"204,23";"144";"204,23"
"1646067600";"28.02.2022 19:00";"205,06";"205,06";"134,4";"205,06"
"1646071200";"28.02.2022 20:00";"199,84";"199,84";"95,08";"199,84"
"1646074800";"28.02.2022 21:00";"167,38";"167,38";"65,18";"167,38"
"1646078400";"28.02.2022 22:00";"122,31";"122,31";"50,06";"122,31"
"1646082000";"28.02.2022 23:00";"143,36";"143,36";"24,21";"143,36"
"1646085600";"01.03.2022 00:00";"70,03";"70,03";"13,74";"70,03"
"1646089200";"01.03.2022 01:00";"110,1";"110,1";"13,66";"110,1"
"1646092800";"01.03.2022 02:00";"110";"110";"13,52";"110"
"1646096400";"01.03.2022 03:00";"73,12";"73,12";"13,39";"73,12"
"1646100000";"01.03.2022 04:00";"119,5";"119,5";"13,34";"119,5"
"1646103600";"01.03.2022 05:00";"150,47";"150,47";"13,53";"150,47"
"1646107200";"01.03.2022 06:00";"161,45";"161,45";"33,72";"161,45"
"1646110800";"01.03.2022 07:00";"170,03";"170,03";"101,06";"170,03"
"1646114400";"01.03.2022 08:00";"255";"255";"109,98";"255"
"1646118000";"01.03.2022 09:00";"249";"249";"99,96";"249"
"1646121600";"01.03.2022 10:00";"151,3";"151,3";"105,04";"151,3"
"1646125200";"01.03.2022 11:00";"144,96";"144,96";"109,98";"144,96"
"1646128800";"01.03.2022 12:00";"122,78";"122,78";"100,08";"122,78"
"1646132400";"01.03.2022 13:00";"118,47";"118,47";"90,51";"118,47"
"1646136000";"01.03.2022 14:00";"118,47";"118,47";"68,23";"118,47"
"1646139600";"01.03.2022 15:00";"124,53";"124,53";"63,01";"124,53"
"1646143200";"01.03.2022 16:00";"133,8";"133,8";"80,44";"133,8"
"1646146800";"01.03.2022 17:00";"149,4";"149,4";"100,09";"149,4"
"1646150400";"01.03.2022 18:00";"189,92";"189,92";"110";"189,92"
"1646154000";"01.03.2022 19:00";"209,76";"209,76";"109,96";"209,76"
"1646157600";"01.03.2022 20:00";"230,94";"230,94";"89,09";"230,94"
"1646161200";"01.03.2022 21:00";"174,85";"174,85";"55,75";"174,85"
"1646164800";"01.03.2022 22:00";"135,79";"135,79";"83,47";"135,79"
"1646168400";"01.03.2022 23:00";"142,75";"142,75";"84,44";"142,75"
"1646172000";"02.03.2022 00:00";"113,94";"113,94";"21,2";"113,94"
"1646175600";"02.03.2022 01:00";"145,33";"145,33";"11,97";"145,33"
"1646179200";"02.03.2022 02:00";"132,82";"132,82";"11,33";"132,82"
"1646182800";"02.03.2022 03:00";"130,71";"130,71";"11,28";"130,71"
"1646186400";"02.03.2022 04:00";"135,3";"135,3";"11,31";"127,08"
"1646190000";"02.03.2022 05:00";"142,08";"142,08";"19,4";"127,02"
"1646193600";"02.03.2022 06:00";"145,44";"145,44";"78,94";"127,07"
"1646197200";"02.03.2022 07:00";"237,01";"237,01";"90,68";"237,01"
"1646200800";"02.03.2022 08:00";"321,17";"321,17";"86,08";"321,17"
"1646204400";"02.03.2022 09:00";"329";"329";"84,97";"329"
"1646208000";"02.03.2022 10:00";"158,59";"158,59";"88,01";"127,1"
"1646211600";"02.03.2022 11:00";"152,62";"152,62";"90,49";"127,07"
"1646215200";"02.03.2022 12:00";"150,09";"150,09";"109,92";"127,04"
"1646218800";"02.03.2022 13:00";"148,95";"148,95";"103,65";"127,06"
"1646222400";"02.03.2022 14:00";"148,44";"148,44";"91,32";"127,07"
"1646226000";"02.03.2022 15:00";"230,62";"230,62";"70,08";"230,62"
"1646229600";"02.03.2022 16:00";"237,05";"243,67";"75,69";"237,05"
"1646233200";"02.03.2022 17:00";"237,07";"266,04";"94,94";"237,07"
"1646236800";"02.03.2022 18:00";"237,05";"308,97";"120,79";"237,05"
"1646240400";"02.03.2022 19:00";"237,02";"375,59";"125,26";"237,02"
"1646244000";"02.03.2022 20:00";"259,28";"355,04";"56,92";"259,28"
"1646247600";"02.03.2022 21:00";"237,04";"313,38";"53,69";"237,04"
"1646251200";"02.03.2022 22:00";"227,93";"227,93";"66,79";"227,93"
"1646254800";"02.03.2022 23:00";"161,89";"161,89";"55,01";"161,89"
"1646258400";"03.03.2022 00:00";"130,08";"130,08";"21,61";"130,08"
"1646262000";"03.03.2022 01:00";"129,07";"129,07";"13,93";"129,07"
"1646265600";"03.03.2022 02:00";"133,4";"133,4";"14,02";"129,08"
"1646269200";"03.03.2022 03:00";"130,11";"130,11";"14,13";"75,21"
"1646272800";"03.03.2022 04:00";"135,01";"135,01";"14,26";"75,21"
"1646276400";"03.03.2022 05:00";"134,98";"134,98";"31,02";"102,15"
"1646280000";"03.03.2022 06:00";"154,39";"154,39";"50,31";"154,39"
"1646283600";"03.03.2022 07:00";"200,15";"200,15";"55,06";"200,15"
"1646287200";"03.03.2022 08:00";"395,28";"395,28";"78,05";"395,28"
"1646290800";"03.03.2022 09:00";"257,02";"257,02";"99,85";"129,1"
"1646294400";"03.03.2022 10:00";"351,32";"351,32";"109,94";"109,94"
"1646298000";"03.03.2022 11:00";"165,96";"165,96";"109,91";"109,91"
"1646301600";"03.03.2022 12:00";"155,92";"155,92";"94,93";"94,93"
"1646305200";"03.03.2022 13:00";"155,43";"155,43";"82,35";"82,35"
"1646308800";"03.03.2022 14:00";"155,5";"155,5";"75,28";"75,28"
"1646312400";"03.03.2022 15:00";"120,33";"120,33";"72,33";"75,21"
"1646316000";"03.03.2022 16:00";"157,89";"157,89";"78,17";"78,17"
"1646319600";"03.03.2022 17:00";"90,07";"219,99";"90,07";"90,07"
"1646323200";"03.03.2022 18:00";"231,49";"231,49";"109,98";"129,09"
"1646326800";"03.03.2022 19:00";"400,16";"400,16";"119,94";"129,06"
"1646330400";"03.03.2022 20:00";"257,04";"257,04";"109,96";"109,96"
"1646334000";"03.03.2022 21:00";"165,61";"165,61";"95";"129,01"
"1646337600";"03.03.2022 22:00";"159,92";"159,92";"109,95";"129,01"
"1646341200";"03.03.2022 23:00";"155,61";"155,61";"109,99";"109,99"
"1646344800";"04.03.2022 00:00";"134,87";"134,87";"109,91";"109,91"
"1646348400";"04.03.2022 01:00";"128,15";"128,15";"119,98";"119,98"
"1646352000";"04.03.2022 02:00";"124,09";"124,09";"119,98";"119,98"
"1646355600";"04.03.2022 03:00";"127,65";"127,65";"119,91";"119,91"
"1646359200";"04.03.2022 04:00";"131,41";"131,41";"119,97";"119,97"
"1646362800";"04.03.2022 05:00";"135,38";"135,38";"135,38";"135,38"
"1646366400";"04.03.2022 06:00";"175,77";"175,77";"175,77";"175,77"
"1646370000";"04.03.2022 07:00";"357,74";"357,74";"200,44";"200,44"
"1646373600";"04.03.2022 08:00";"410";"410";"410";"410"
"1646377200";"04.03.2022 09:00";"410,05";"410,05";"410,05";"410,05"
"1646380800";"04.03.2022 10:00";"375,92";"375,92";"375,92";"375,92"
"1646384400";"04.03.2022 11:00";"354,24";"354,24";"198";"198"
"1646388000";"04.03.2022 12:00";"341,39";"341,39";"188,97";"188,97"
"1646391600";"04.03.2022 13:00";"303,23";"303,23";"181,58";"181,58"
"1646395200";"04.03.2022 14:00";"185,25";"185,25";"176,93";"176,93"
"1646398800";"04.03.2022 15:00";"175,68";"175,68";"175,68";"175,68"
"1646402400";"04.03.2022 16:00";"175,05";"175,05";"175,05";"175,05"
"1646406000";"04.03.2022 17:00";"176,6";"176,6";"176,6";"176,6"
"1646409600";"04.03.2022 18:00";"207,76";"207,76";"201,13";"207,76"
"1646413200";"04.03.2022 19:00";"240,79";"240,79";"240,79";"240,79"
"1646416800";"04.03.2022 20:00";"199,48";"199,48";"199,48";"199,48"
"1646420400";"04.03.2022 21:00";"182,27";"182,27";"182,27";"182,27"
"1646424000";"04.03.2022 22:00";"165,37";"165,37";"165,37";"165,37"
"1646427600";"04.03.2022 23:00";"156,45";"156,45";"156,45";"156,45"
"1646431200";"05.03.2022 00:00";"128,63";"128,63";"109,96";"128,63"
"1646434800";"05.03.2022 01:00";"144,69";"144,69";"118,35";"144,69"
"1646438400";"05.03.2022 02:00";"134,22";"134,22";"87,64";"87,64"
"1646442000";"05.03.2022 03:00";"144,69";"144,69";"68,04";"76,98"
"1646445600";"05.03.2022 04:00";"158,03";"158,03";"60,99";"108,5"
"1646449200";"05.03.2022 05:00";"165,36";"165,36";"63,71";"165,36"
"1646452800";"05.03.2022 06:00";"157,8";"157,8";"73,17";"157,8"
"1646456400";"05.03.2022 07:00";"159,16";"159,16";"61,64";"159,16"
"1646460000";"05.03.2022 08:00";"362,2";"362,2";"65,13";"362,2"
"1646463600";"05.03.2022 09:00";"277,84";"277,84";"67,33";"277,84"
"1646467200";"05.03.2022 10:00";"237,02";"237,02";"71,33";"71,33"
"1646470800";"05.03.2022 11:00";"193,7";"193,7";"76,97";"76,97"
"1646474400";"05.03.2022 12:00";"225,09";"225,09";"71,58";"71,58"
"1646478000";"05.03.2022 13:00";"165,02";"165,02";"76,67";"76,67"
"1646481600";"05.03.2022 14:00";"69,96";"69,96";"69,96";"69,96"
"1646485200";"05.03.2022 15:00";"59,79";"59,79";"59,79";"59,79"
"1646488800";"05.03.2022 16:00";"70,7";"70,7";"70,7";"70,7"
"1646492400";"05.03.2022 17:00";"165,01";"165,01";"109,92";"165,01"
"1646496000";"05.03.2022 18:00";"362,2";"362,2";"117,89";"362,2"
"1646499600";"05.03.2022 19:00";"362,28";"362,28";"115,4";"362,28"
"1646503200";"05.03.2022 20:00";"225";"225";"109,98";"225"
"1646506800";"05.03.2022 21:00";"225";"225";"88,49";"225"
"1646510400";"05.03.2022 22:00";"255,01";"255,01";"119,92";"255,01"
"1646514000";"05.03.2022 23:00";"163,29";"163,29";"107,1";"163,29"
"1646517600";"06.03.2022 00:00";"105,06";"105,06";"74,14";"105,06"
"1646521200";"06.03.2022 01:00";"144,18";"144,18";"52,04";"144,18"
"1646524800";"06.03.2022 02:00";"122,08";"122,08";"34,95";"122,08"
"1646528400";"06.03.2022 03:00";"122,49";"122,49";"30,09";"122,49"
"1646532000";"06.03.2022 04:00";"123,52";"123,52";"32,67";"123,52"
"1646535600";"06.03.2022 05:00";"116,34";"116,34";"42,97";"116,34"
"1646539200";"06.03.2022 06:00";"110,36";"110,36";"39,48";"110,36"
"1646542800";"06.03.2022 07:00";"113,17";"113,17";"40,38";"113,17"
"1646546400";"06.03.2022 08:00";"113,27";"113,27";"60,02";"113,27"
"1646550000";"06.03.2022 09:00";"117,88";"117,88";"67,54";"117,88"
"1646553600";"06.03.2022 10:00";"115,5";"115,5";"89,99";"115,5"
"1646557200";"06.03.2022 11:00";"70,09";"70,09";"70,09";"70,09"
"1646560800";"06.03.2022 12:00";"60,05";"60,05";"60,05";"60,05"
"1646564400";"06.03.2022 13:00";"48,93";"48,93";"48,93";"48,93"
"1646568000";"06.03.2022 14:00";"33,87";"33,87";"33,87";"33,87"
"1646571600";"06.03.2022 15:00";"25,08";"25,08";"25,08";"25,08"
"1646575200";"06.03.2022 16:00";"121,91";"121,91";"34,59";"121,91"
"1646578800";"06.03.2022 17:00";"50,31";"50,31";"50,31";"50,31"
"1646582400";"06.03.2022 18:00";"164,78";"164,78";"130";"164,78"
"1646586000";"06.03.2022 19:00";"203,35";"203,35";"130,08";"203,35"
"1646589600";"06.03.2022 20:00";"226,68";"226,68";"99,94";"226,68"
"1646593200";"06.03.2022 21:00";"160,05";"160,05";"69,67";"160,05"
"1646596800";"06.03.2022 22:00";"90,95";"90,95";"90,95";"90,95"
"1646600400";"06.03.2022 23:00";"120,02";"120,02";"77,75";"120,02"
"1646604000";"07.03.2022 00:00";"120,03";"120,03";"44,44";"120,03"
"1646607600";"07.03.2022 01:00";"113,28";"113,28";"55,02";"113,28"
"1646611200";"07.03.2022 02:00";"64";"64";"54,05";"64"
"1646614800";"07.03.2022 03:00";"50,06";"50,06";"50,06";"50,06"
"1646618400";"07.03.2022 04:00";"67,75";"67,75";"67,75";"67,75"
"1646622000";"07.03.2022 05:00";"109,96";"109,96";"109,96";"109,96"
"1646625600";"07.03.2022 06:00";"143,15";"143,15";"143,15";"143,15"
"1646629200";"07.03.2022 07:00";"225,1";"225,1";"225,1";"225,1"
"1646632800";"07.03.2022 08:00";"500,06";"500,06";"500,06";"500,06"
"1646636400";"07.03.2022 09:00";"502,65";"502,65";"502,65";"502,65"
"1646640000";"07.03.2022 10:00";"468,03";"468,03";"468,03";"468,03"
"1646643600";"07.03.2022 11:00";"338,8";"338,8";"338,8";"338,8"
"1646647200";"07.03.2022 12:00";"207,27";"207,27";"207,27";"207,27"
"1646650800";"07.03.2022 13:00";"199,9";"199,9";"199,9";"199,9"
"1646654400";"07.03.2022 14:00";"196,66";"196,66";"196,66";"196,66"
"1646658000";"07.03.2022 15:00";"191,07";"191,07";"191,07";"191,07"
"1646661600";"07.03.2022 16:00";"191,82";"191,82";"191,82";"191,82"
"1646665200";"07.03.2022 17:00";"193,07";"193,07";"140";"193,07"
"1646668800";"07.03.2022 18:00";"200,95";"200,95";"130";"200,95"
"1646672400";"07.03.2022 19:00";"206,78";"206,78";"130,08";"206,78"
"1646676000";"07.03.2022 20:00";"214,72";"214,72";"99,98";"214,72"
"1646679600";"07.03.2022 21:00";"200,07";"200,07";"62,28";"200,07"
"1646683200";"07.03.2022 22:00";"188,16";"188,16";"73,76";"188,16"
"1646686800";"07.03.2022 23:00";"145,86";"145,86";"94,8";"94,8"
"1646690400";"08.03.2022 00:00";"133,88";"133,88";"96,16";"96,16"
"1646694000";"08.03.2022 01:00";"155,92";"155,92";"69";"155,92"
"1646697600";"08.03.2022 02:00";"151,1";"151,1";"68,94";"151,1"
"1646701200";"08.03.2022 03:00";"151,1";"151,1";"89,36";"151,1"
"1646704800";"08.03.2022 04:00";"150,95";"150,95";"96,21";"150,95"
"1646708400";"08.03.2022 05:00";"174,98";"174,98";"113,71";"174,98"
"1646712000";"08.03.2022 06:00";"222,51";"222,51";"222,51";"222,51"
"1646715600";"08.03.2022 07:00";"237,03";"447,63";"237,03";"237,03"
"1646719200";"08.03.2022 08:00";"417,02";"673,44";"259,93";"259,93"
"1646722800";"08.03.2022 09:00";"417,05";"629,85";"259,91";"259,91"
"1646726400";"08.03.2022 10:00";"399,94";"399,94";"209,9";"209,9"
"1646730000";"08.03.2022 11:00";"229,12";"229,12";"229,12";"229,12"
"1646733600";"08.03.2022 12:00";"213,13";"213,13";"213,13";"213,13"
"1646737200";"08.03.2022 13:00";"207,86";"207,86";"207,86";"207,86"
"1646740800";"08.03.2022 14:00";"206,94";"206,94";"206,94";"206,94"
"1646744400";"08.03.2022 15:00";"204,1";"204,1";"159,91";"159,91"
"1646748000";"08.03.2022 16:00";"214,83";"214,83";"135,06";"135,06"
"1646751600";"08.03.2022 17:00";"200,02";"200,02";"132,03";"132,03"
"1646755200";"08.03.2022 18:00";"231,77";"231,77";"231,77";"231,77"
"1646758800";"08.03.2022 19:00";"273,58";"273,58";"273,58";"273,58"
"1646762400";"08.03.2022 20:00";"250,08";"250,08";"250,08";"250,08"
"1646766000";"08.03.2022 21:00";"228,92";"228,92";"132,78";"132,78"
"1646769600";"08.03.2022 22:00";"222,75";"222,75";"222,75";"222,75"
"1646773200";"08.03.2022 23:00";"450,07";"450,07";"215,9";"215,9"
"1646776800";"09.03.2022 00:00";"161,36";"161,36";"109,98";"109,98"
"1646780400";"09.03.2022 01:00";"150,18";"150,18";"150,18";"150,18"
"1646784000";"09.03.2022 02:00";"145,6";"145,6";"145,6";"145,6"
"1646787600";"09.03.2022 03:00";"143,05";"143,05";"143,05";"143,05"
"1646791200";"09.03.2022 04:00";"130,79";"130,79";"130,79";"130,79"
"1646794800";"09.03.2022 05:00";"164,38";"164,38";"164,38";"164,38"
"1646798400";"09.03.2022 06:00";"222,72";"222,72";"222,72";"222,72"
"1646802000";"09.03.2022 07:00";"452,62";"452,62";"249,92";"452,62"
"1646805600";"09.03.2022 08:00";"579,45";"579,45";"579,45";"579,45"
"1646809200";"09.03.2022 09:00";"541,45";"541,45";"541,45";"541,45"
"1646812800";"09.03.2022 10:00";"244,74";"244,74";"244,74";"244,74"
"1646816400";"09.03.2022 11:00";"233,14";"233,14";"199,92";"199,92"
"1646820000";"09.03.2022 12:00";"229,5";"229,5";"119,66";"119,66"
"1646823600";"09.03.2022 13:00";"227,23";"227,23";"110,64";"110,64"
"1646827200";"09.03.2022 14:00";"222,95";"222,95";"110";"110"
"1646830800";"09.03.2022 15:00";"220,13";"220,13";"109,98";"109,98"
"1646834400";"09.03.2022 16:00";"220,57";"220,57";"118,28";"118,28"
"1646838000";"09.03.2022 17:00";"217,18";"217,18";"118,49";"118,49"
"1646841600";"09.03.2022 18:00";"225,1";"225,1";"225,1";"225,1"
"1646845200";"09.03.2022 19:00";"255,04";"255,04";"199,95";"199,95"
"1646848800";"09.03.2022 20:00";"318,37";"318,37";"123";"123"
"1646852400";"09.03.2022 21:00";"257,69";"257,69";"76,79";"257,69"
"1646856000";"09.03.2022 22:00";"225,07";"225,07";"90,7";"225,07"
"1646859600";"09.03.2022 23:00";"155,26";"155,26";"78,82";"155,26"
"1646863200";"10.03.2022 00:00";"131,76";"131,76";"31,17";"31,17"
"1646866800";"10.03.2022 01:00";"139,52";"139,52";"21,65";"139,52"
"1646870400";"10.03.2022 02:00";"141,58";"141,58";"12,97";"120,54"
"1646874000";"10.03.2022 03:00";"144,82";"144,82";"12,92";"69,81"
"1646877600";"10.03.2022 04:00";"155,16";"155,16";"13,92";"155,16"
"1646881200";"10.03.2022 05:00";"151,54";"151,54";"20,34";"151,54"
"1646884800";"10.03.2022 06:00";"134,37";"134,37";"62,05";"134,37"
"1646888400";"10.03.2022 07:00";"337,26";"337,26";"72,68";"337,26"
"1646892000";"10.03.2022 08:00";"425,59";"425,59";"84,48";"425,59"
"1646895600";"10.03.2022 09:00";"396,97";"396,97";"79";"120,51"
"1646899200";"10.03.2022 10:00";"227,29";"227,29";"72,63";"72,63"
"1646902800";"10.03.2022 11:00";"119,71";"119,71";"64,49";"64,49"
"1646906400";"10.03.2022 12:00";"103,37";"103,37";"54,55";"54,55"
"1646910000";"10.03.2022 13:00";"123,86";"123,86";"53,68";"53,68"
"1646913600";"10.03.2022 14:00";"146,41";"146,41";"48,67";"48,67"
"1646917200";"10.03.2022 15:00";"119,89";"119,89";"49,71";"49,71"
"1646920800";"10.03.2022 16:00";"195,06";"195,06";"49,95";"195,06"
"1646924400";"10.03.2022 17:00";"216,45";"216,45";"55,68";"216,45"
"1646928000";"10.03.2022 18:00";"220,95";"220,95";"68,12";"220,95"
"1646931600";"10.03.2022 19:00";"223,69";"223,69";"79,02";"223,69"
"1646935200";"10.03.2022 20:00";"272,9";"272,9";"59,12";"272,9"
"1646938800";"10.03.2022 21:00";"174,72";"174,72";"45,37";"174,72"
"1646942400";"10.03.2022 22:00";"210,15";"210,15";"62,02";"210,15"
"1646946000";"10.03.2022 23:00";"164,55";"164,55";"50,16";"164,55"
"1646949600";"11.03.2022 00:00";"124,44";"124,44";"14,44";"124,44"
"1646953200";"11.03.2022 01:00";"115,9";"115,9";"30,17";"115,9"
"1646956800";"11.03.2022 02:00";"115,33";"115,33";"25,09";"115,33"
"1646960400";"11.03.2022 03:00";"115,26";"115,26";"25,04";"115,26"
"1646964000";"11.03.2022 04:00";"112,71";"112,71";"29,76";"112,71"
"1646967600";"11.03.2022 05:00";"115,9";"115,9";"50,08";"115,9"
"1646971200";"11.03.2022 06:00";"134,98";"134,98";"88,05";"134,98"
"1646974800";"11.03.2022 07:00";"168,43";"168,43";"168,43";"168,43"
"1646978400";"11.03.2022 08:00";"332,71";"332,71";"185,06";"332,71"
"1646982000";"11.03.2022 09:00";"236,2";"236,2";"112,35";"236,2"
"1646985600";"11.03.2022 10:00";"100,41";"100,41";"77,26";"100,41"
